%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176, 0.266, 0.936,0.0,0.0,0.0,0.0,0.0, 13:14:16.965
81574.031250, 76944.179688, 120686.250000, 99228.351563, 103004.789063, 93444.484375, 113566.617188, 134655.375000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.447
81636.703125, 77010.406250, 120702.414063, 99264.406250, 103085.460938, 93484.601563, 113658.039063, 134734.609375, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.448
81506.953125, 76876.968750, 120781.757813, 99512.687500, 103039.703125, 93668.023438, 113591.828125, 134624.390625, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.448
81433.593750, 76797.484375, 120778.007813, 99514.054688, 102958.929688, 93660.492188, 113502.687500, 134543.265625, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.449
81561.984375, 76922.093750, 120699.125000, 99270.445313, 102998.664063, 93477.046875, 113559.304688, 134638.500000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.449
81657.828125, 77019.437500, 120696.015625, 99241.117188, 103089.906250, 93465.406250, 113660.984375, 134742.171875, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.450
81545.109375, 76903.859375, 120773.648438, 99484.640625, 103063.351563, 93649.289063, 113618.695313, 134657.984375, 0.176, 0.282, 0.932,0.0,0.0,0.0,0.0,0.0, 13:14:17.450
81442.421875, 76799.117188, 120781.914063, 99547.046875, 102966.703125, 93677.632813, 113502.039063, 134542.750000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.451
81534.156250, 76891.382813, 120712.734375, 99318.765625, 102985.882813, 93506.062500, 113533.914063, 134611.500000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.452
81643.585938, 77010.117188, 120690.343750, 99217.851563, 103079.515625, 93439.359375, 113645.476563, 134720.578125, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.453
