0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.176, 0.266, 0.936,0.0,0.0,0.0,0.0,0.0, 13:14:16.965
0.016315, 0.015389, 0.024137, 0.019846, 0.020601, 0.018689, 0.022713, 0.026931, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.447
0.016327, 0.015402, 0.024140, 0.019853, 0.020617, 0.018697, 0.022732, 0.026947, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.448
0.016301, 0.015375, 0.024156, 0.019903, 0.020608, 0.018734, 0.022718, 0.026925, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.448
0.016287, 0.015359, 0.024156, 0.019903, 0.020592, 0.018732, 0.022701, 0.026909, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.449
0.016312, 0.015384, 0.024140, 0.019854, 0.020600, 0.018695, 0.022712, 0.026928, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.449
0.016332, 0.015404, 0.024139, 0.019848, 0.020618, 0.018693, 0.022732, 0.026948, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.450
0.016309, 0.015381, 0.024155, 0.019897, 0.020613, 0.018730, 0.022724, 0.026932, 0.176, 0.282, 0.932,0.0,0.0,0.0,0.0,0.0, 13:14:17.450
0.016288, 0.015360, 0.024156, 0.019909, 0.020593, 0.018736, 0.022700, 0.026909, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.451
0.016307, 0.015378, 0.024143, 0.019864, 0.020597, 0.018701, 0.022707, 0.026922, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.452
0.016329, 0.015402, 0.024138, 0.019844, 0.020616, 0.018688, 0.022729, 0.026944, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.453
0.016312, 0.015385, 0.024152, 0.019887, 0.020615, 0.018722, 0.022726, 0.026933, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.453
0.016288, 0.015359, 0.024158, 0.019911, 0.020595, 0.018739, 0.022705, 0.026911, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.453
0.016299, 0.015372, 0.024145, 0.019869, 0.020593, 0.018708, 0.022704, 0.026919, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.454
0.016327, 0.015399, 0.024137, 0.019838, 0.020611, 0.018686, 0.022723, 0.026942, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.454
0.016317, 0.015389, 0.024149, 0.019875, 0.020615, 0.018715, 0.022725, 0.026937, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.455
0.016288, 0.015360, 0.024158, 0.019910, 0.020596, 0.018739, 0.022706, 0.026913, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.455
0.016294, 0.015366, 0.024148, 0.019879, 0.020591, 0.018713, 0.022700, 0.026913, 0.176, 0.290, 0.936,0.0,0.0,0.0,0.0,0.0, 13:14:17.455
0.016323, 0.015396, 0.024136, 0.019839, 0.020609, 0.018684, 0.022722, 0.026937, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.456
0.016320, 0.015394, 0.024145, 0.019866, 0.020617, 0.018707, 0.022729, 0.026940, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.456
0.016290, 0.015365, 0.024157, 0.019909, 0.020600, 0.018738, 0.022709, 0.026916, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.456
0.016289, 0.015362, 0.024150, 0.019887, 0.020591, 0.018720, 0.022699, 0.026910, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.457
0.016319, 0.015393, 0.024137, 0.019842, 0.020608, 0.018688, 0.022720, 0.026937, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.457
0.016326, 0.015400, 0.024145, 0.019859, 0.020621, 0.018703, 0.022735, 0.026948, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.457
0.016297, 0.015371, 0.024158, 0.019906, 0.020605, 0.018738, 0.022716, 0.026923, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.458
0.016287, 0.015361, 0.024154, 0.019897, 0.020591, 0.018728, 0.022701, 0.026911, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.459
0.016314, 0.015388, 0.024139, 0.019847, 0.020602, 0.018691, 0.022714, 0.026931, 0.180, 0.292, 0.934,0.0,0.0,0.0,0.0,0.0, 13:14:17.459
0.016328, 0.015402, 0.024141, 0.019850, 0.020619, 0.018696, 0.022732, 0.026947, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.459
0.016302, 0.015375, 0.024157, 0.019900, 0.020610, 0.018733, 0.022721, 0.026927, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.460
0.016286, 0.015359, 0.024156, 0.019903, 0.020592, 0.018733, 0.022702, 0.026910, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.460
0.016310, 0.015382, 0.024141, 0.019855, 0.020600, 0.018697, 0.022711, 0.026928, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.461
0.016328, 0.015402, 0.024138, 0.019844, 0.020617, 0.018690, 0.022730, 0.026947, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.461
0.016307, 0.015380, 0.024153, 0.019891, 0.020610, 0.018726, 0.022720, 0.026931, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.461
0.016286, 0.015358, 0.024156, 0.019907, 0.020592, 0.018735, 0.022701, 0.026909, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.462
0.016304, 0.015377, 0.024142, 0.019863, 0.020596, 0.018702, 0.022709, 0.026922, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.462
0.016329, 0.015403, 0.024136, 0.019840, 0.020615, 0.018687, 0.022730, 0.026945, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.462
0.016313, 0.015387, 0.024149, 0.019883, 0.020615, 0.018721, 0.022727, 0.026936, 0.188, 0.290, 0.936,0.0,0.0,0.0,0.0,0.0, 13:14:17.463
0.016286, 0.015360, 0.024157, 0.019911, 0.020595, 0.018740, 0.022705, 0.026912, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.463
0.016298, 0.015371, 0.024144, 0.019872, 0.020594, 0.018710, 0.022706, 0.026919, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 13:14:17.463
