%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:25.649
, 79790.382813, 89524.453125, 154588.640625, 153589.984375, 110007.367188, 91960.101563, 105731.343750, 115489.492188, 0.434, 0.330, 0.818,0.0,0.0,0.0,0.0,0.0, 22:41:26.134
, 79823.617188, 89560.914063, 154613.812500, 153272.750000, 110035.648438, 91938.625000, 105640.710938, 115495.281250, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.135
, 79808.734375, 89541.867188, 154662.531250, 153317.921875, 110041.859375, 91989.851563, 105743.304688, 115536.875000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.135
, 79770.804688, 89499.492188, 154650.062500, 153627.265625, 110021.359375, 92025.679688, 105859.937500, 115541.750000, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.136
, 79783.054688, 89515.179688, 154598.812500, 153629.234375, 110009.601563, 91981.382813, 105771.781250, 115502.210938, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.137
, 79816.359375, 89549.218750, 154603.921875, 153318.140625, 110030.976563, 91936.898438, 105640.867188, 115492.085938, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.138
, 79810.632813, 89538.421875, 154646.937500, 153269.906250, 110039.960938, 91975.281250, 105691.468750, 115528.742188, 0.432, 0.382, 0.772,0.0,0.0,0.0,0.0,0.0, 22:41:26.138
, 79780.007813, 89502.687500, 154654.437500, 153563.671875, 110027.281250, 92024.859375, 105832.312500, 115548.570313, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.139
, 79771.851563, 89498.257813, 154600.500000, 153652.031250, 110000.062500, 91986.257813, 105783.203125, 115506.078125, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 22:41:26.139
