%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0.0000000.0000000.0000000.0000000.0000000.0000000.0000000.000000,0.0,0.0,0.0,0.0,0.0, 22:38:07.097
75212.29687586570.312500152458.500000154437.718750113198.43750093294.10156396736.578125114790.867188,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75199.13281386554.085938152439.156250154604.421875113174.85937593294.34375096790.132813114773.945313,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75216.39062586582.023438152390.718750154497.171875113178.75000093250.15625096662.976563114743.031250,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75240.86718886608.398438152425.390625154308.750000113210.06250093252.67968896594.109375114765.070313,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75223.14062586585.492188152464.687500154393.812500113194.97656393291.46093896702.828125114789.523438,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75203.40625086561.929688152463.234375154601.578125113182.10156393308.51562596802.453125114784.226563,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75219.51562586579.164063152417.718750154555.828125113192.69531393272.06250096710.335938114759.796875,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75245.71093886602.140625152432.609375154364.156250113217.54687593257.53125096612.687500114769.835938,0.0,0.0,0.0,0.0,0.0, 22:38:07.576
75238.53906386583.476563152474.859375154424.234375113212.78906393294.59375096710.539063114797.664063,0.0,0.0,0.0,0.0,0.0, 22:38:07.577
75217.64062586561.617188152471.375000154625.656250113192.38281393315.93750096810.562500114792.140625,0.0,0.0,0.0,0.0,0.0, 22:38:07.577
75215.85156386570.273438152416.468750154624.421875113183.50781393278.50000096740.406250114752.554688,0.0,0.0,0.0,0.0,0.0, 22:38:07.577
75245.15625086599.687500152407.531250154388.546875113206.06250093253.57812596597.617188114751.328125,0.0,0.0,0.0,0.0,0.0, 22:38:07.577
75237.91406386584.757813152460.484375154394.921875113206.53125093282.67968896675.718750114779.039063,0.0,0.0,0.0,0.0,0.0, 22:38:07.579
75200.51562586546.109375152458.890625154612.218750113174.78906393300.93750096801.734375114773.320313,0.0,0.0,0.0,0.0,0.0, 22:38:07.579
75203.57812586552.007813152412.093750154699.875000113163.70312593282.34375096783.765625114753.539063,0.0,0.0,0.0,0.0,0.0, 22:38:07.579
75243.70312586592.265625152391.078125154492.703125113195.17187593253.71093896630.765625114751.906250,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75257.11718886600.625000152449.671875154444.640625113212.52343893288.93750096670.757813114789.656250,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75220.92968886567.835938152460.218750154641.500000113176.13281393312.02343896799.164063114789.750000,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75215.04687586562.960938152422.343750154755.359375113147.03125093290.83593896800.304688114761.875000,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75238.63281386591.750000152382.390625154566.546875113160.39843893243.78906396641.140625114738.515625,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75245.15625086596.375000152432.000000154466.625000113189.58593893258.91406396644.851563114770.234375,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75221.46093886570.093750152460.390625154623.125000113172.06250093293.58593896767.671875114781.414063,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75202.57812586550.398438152434.281250154785.625000113148.50781393290.16406396809.718750114760.960938,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75210.01562586560.343750152374.203125154636.875000113153.33593893239.35937596658.218750114730.226563,0.0,0.0,0.0,0.0,0.0, 22:38:07.580
75235.25000086582.382813152420.343750154488.546875113187.14843893255.99218896624.484375114764.000000,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75213.82031386553.726563152459.203125154632.359375113172.21875093297.32031396758.484375114790.554688,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75203.62500086541.187500152440.484375154812.828125113150.15625093305.92187596820.023438114782.640625,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75221.66406386567.718750152390.296875154702.859375113157.20312593263.23437596689.062500114749.757813,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75247.61718886594.765625152413.390625154504.750000113190.30468893262.27343896612.414063114769.500000,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75242.98437586584.375000152466.968750154581.843750113196.29687593314.43750096732.062500114814.875000,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75216.27343886551.851563152456.812500154811.625000113164.73437593320.35937596843.421875114794.867188,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75231.63281386570.445313152398.796875154757.140625113164.24218893275.64062596737.851563114756.179688,0.0,0.0,0.0,0.0,0.0, 22:38:07.581
75253.87500086595.820313152417.359375154552.781250113190.48437593257.60156396633.070313114764.421875,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75249.75781386586.382813152460.265625154577.375000113187.57812593289.45312596705.492188114789.992188,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75229.32812586562.203125152469.359375154769.312500113170.45312593308.28906396809.359375114787.804688,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75237.00000086574.453125152425.531250154798.625000113164.46093893275.88281396761.570313114753.203125,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75262.67968886605.898438152412.921875154561.250000113190.97656393245.30468896612.039063114748.625000,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75259.21875086588.062500152464.078125154550.437500113191.21875093275.10156396680.078125114775.445313,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75234.76562586558.851563152474.562500154755.828125113160.50781393300.40625096803.882813114775.734375,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75218.60156386552.210938152425.078125154853.078125113145.71093893272.39843896788.101563114743.656250,0.0,0.0,0.0,0.0,0.0, 22:38:07.582
75253.80468886592.578125152397.968750154619.437500113177.80468893239.42968896621.421875114737.062500,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75266.41406386597.781250152462.625000154540.203125113204.51562593276.06250096656.070313114778.101563,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75233.60156386558.601563152485.468750154738.234375113181.65625093304.35937596800.710938114787.554688,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75218.57812586542.820313152443.093750154872.109375113147.94531393285.80468896818.273438114755.218750,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75240.57031386571.343750152401.828125154687.171875113157.71093893240.83593896659.531250114735.789063,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75251.92968886579.476563152449.671875154564.359375113180.71093893254.91406396647.578125114763.328125,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75233.68750086556.992188152479.921875154720.687500113168.78125093294.85937596777.890625114781.812500,0.0,0.0,0.0,0.0,0.0, 22:38:07.583
75215.74218886541.812500152451.437500154884.156250113138.91406393291.25781396824.312500114761.945313,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75229.35156386563.187500152395.187500154743.984375113138.17968893239.71875096679.468750114729.398438,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75254.76562586588.781250152437.734375154583.859375113177.74218893253.39843896638.968750114763.148438,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75248.97656386580.328125152481.359375154685.171875113185.83593893298.99218896757.257813114794.867188,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75228.67968886558.671875152476.796875154869.937500113164.21875093310.30468896834.617188114787.492188,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75235.81250086573.242188152417.656250154787.078125113151.63281393262.07031396718.054688114748.218750,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75254.40625086587.234375152429.328125154587.765625113173.96093893246.91406396628.062500114752.734375,0.0,0.0,0.0,0.0,0.0, 22:38:07.590
75244.79687586573.132813152473.843750154639.578125113167.23437593284.73437596717.851563114779.914063,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75217.12500086540.945313152470.906250154852.234375113130.02343893299.01562596818.296875114771.710938,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75220.90625086552.429688152407.578125154814.859375113115.89062593257.03906396718.718750114737.000000,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75243.61718886577.335938152412.656250154585.218750113145.08593893238.17187596594.421875114745.265625,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75238.63281386561.531250152461.843750154610.656250113155.67968893276.21875096686.203125114778.039063,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75215.64843886534.351563152469.515625154821.156250113142.42187593298.34375096808.085938114777.992188,0.0,0.0,0.0,0.0,0.0, 22:38:07.591
75213.12500086544.054688152418.156250154851.656250113125.77343893265.86718896751.937500114742.250000,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75249.08593886581.515625152406.390625154606.765625113152.12500093236.76562596595.984375114741.492188,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75244.43750086573.820313152461.093750154576.359375113164.12500093268.90625096657.390625114773.609375,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75222.49218886551.156250152479.031250154773.234375113146.93750093301.50000096787.007813114784.695313,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75215.94531386547.671875152435.578125154868.343750113121.82031393280.21875096776.859375114756.671875,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75239.94531386574.250000152406.968750154660.703125113147.60937593236.99218896622.093750114738.828125,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75242.40625086571.476563152446.875000154568.984375113163.00781393256.12500096638.281250114763.734375,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75227.50000086547.359375152483.640625154732.218750113146.60156393296.08593896764.296875114785.367188,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75214.42187586536.359375152456.296875154890.453125113128.36718893288.68750096804.890625114766.414063,0.0,0.0,0.0,0.0,0.0, 22:38:07.592
75243.00781386571.835938152406.546875154688.531250113146.13281393241.41406396636.625000114739.343750,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75252.26562586579.906250152452.609375154546.812500113174.34375093253.24218896622.539063114766.703125,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75228.57031386552.789063152481.296875154684.218750113160.75000093288.53125096754.375000114786.460938,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75213.21875086535.625000152456.578125154857.218750113136.70312593288.78125096815.906250114770.796875,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75229.17187586559.500000152401.921875154727.312500113138.10937593244.07812596678.578125114740.687500,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75242.27343886574.468750152437.750000154551.468750113164.48437593240.81250096622.453125114758.992188,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75227.29687586554.039063152471.640625154652.265625113162.04687593279.67968896742.726563114782.554688,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75207.00000086535.468750152459.437500154845.031250113129.64062593292.51562596827.843750114772.179688,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75217.12500086553.078125152396.890625154751.656250113120.00781393252.05468896698.875000114738.695313,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75244.06250086578.000000152419.312500154518.546875113154.85156393241.21875096593.101563114751.546875,0.0,0.0,0.0,0.0,0.0, 22:38:07.593
75233.17187586560.210938152472.390625154580.250000113158.51562593282.65625096708.710938114784.070313,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75203.67187586525.945313152469.734375154791.343750113118.75781393294.61718896821.875000114776.453125,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75198.86718886526.148438152411.328125154796.484375113111.00000093248.07812596755.445313114729.937500,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75224.83593886553.882813152399.781250154566.125000113139.78906393220.35937596621.718750114726.648438,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75225.06250086550.398438152450.515625154553.406250113153.98437593258.53906396689.867188114764.578125,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75203.78125086527.062500152467.921875154760.281250113133.50781393286.94531396817.023438114771.937500,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75207.75781386530.257813152421.500000154817.093750113116.74218893259.07031396780.750000114738.585938,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75236.43750086563.679688152402.843750154587.000000113135.82812593225.07812596626.429688114731.742188,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75245.91406386572.414063152456.375000154514.281250113162.89843893258.62500096660.492188114769.562500,0.0,0.0,0.0,0.0,0.0, 22:38:07.594
75219.85156386543.742188152491.015625154714.437500113141.42187593295.30468896807.234375114783.914063,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75204.45312586523.976563152446.250000154839.406250113112.58593893273.98437596819.953125114752.421875,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75237.68750086558.312500152399.906250154618.828125113130.71093893231.04687596646.125000114732.015625,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75248.95312586568.570313152455.000000154516.046875113153.44531393257.24218896662.820313114770.148438,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75221.24218886538.890625152475.812500154666.015625113136.18750093294.10156396791.882813114787.085938,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75209.79687586524.781250152448.296875154816.687500113118.53125093282.18750096836.539063114761.500000,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75237.15625086561.015625152405.625000154639.125000113135.82812593237.57031396679.875000114736.375000,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75250.38281386571.585938152451.437500154503.640625113151.21093893247.53906396653.406250114760.984375,0.0,0.0,0.0,0.0,0.0, 22:38:07.595
75235.41406386548.609375152485.515625154642.578125113143.70312593285.93750096780.164063114781.906250,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75211.13281386522.976563152458.296875154814.859375113117.59375093284.75781396836.250000114760.710938,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75238.46875086559.585938152412.109375154667.343750113131.96093893247.16406396690.937500114741.203125,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75255.41406386576.726563152449.281250154489.937500113158.40625093248.14062596633.226563114763.125000,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75239.88281386553.484375152485.468750154560.437500113147.25000093285.13281396734.101563114787.179688,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75214.78125086524.937500152477.531250154771.515625113128.14062593299.17187596835.351563114778.234375,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75226.15625086544.789063152417.562500154714.046875113124.81250093256.48437596726.632813114743.593750,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75235.83593886560.570313152422.156250154496.281250113142.00000093236.92187596611.031250114746.296875,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75220.03125086542.531250152461.843750154531.531250113147.03125093272.35156396695.812500114771.195313,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75199.85156386522.054688152468.015625154730.437500113125.68750093294.29687596802.695313114772.539063,0.0,0.0,0.0,0.0,0.0, 22:38:07.596
75206.75781386533.101563152422.671875154749.750000113111.33593893260.46093896745.140625114741.648438,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75231.11718886559.382813152414.140625154536.796875113130.60156393231.85156396605.937500114737.671875,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75238.22656386563.718750152466.968750154503.515625113150.20312593267.92187596652.601563114772.492188,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75219.07031386537.968750152487.421875154693.406250113131.27343893296.38281396772.632813114780.515625,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75212.21093886532.046875152445.750000154779.562500113106.88281393268.50781396759.781250114750.093750,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75231.50000086557.281250152409.484375154552.156250113121.07812593225.23437596593.531250114729.171875,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75229.64062586555.382813152459.406250154482.093750113143.47656393259.39062596622.765625114768.156250,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
75207.78125086528.140625152488.156250154677.984375113126.28906393295.37500096758.890625114781.140625,0.0,0.0,0.0,0.0,0.0, 22:38:07.597
