%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:33.657
44132.042969, 40422.750000, 100183.687500, 81333.679688, 93376.218750, 69873.140625, 78320.687500, 98800.828125, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.134
44183.226563, 40456.679688, 100171.750000, 81301.804688, 93350.093750, 69805.929688, 78267.718750, 98756.617188, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.135
44280.257813, 40552.566406, 100058.921875, 81061.953125, 93400.445313, 69555.203125, 78185.281250, 98745.554688, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.135
44249.992188, 40536.429688, 100040.976563, 81055.265625, 93437.015625, 69596.421875, 78234.054688, 98800.851563, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.136
44127.214844, 40420.804688, 100146.968750, 81284.710938, 93379.125000, 69844.703125, 78313.890625, 98812.500000, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.136
44126.609375, 40420.492188, 100160.710938, 81314.343750, 93335.273438, 69837.773438, 78277.796875, 98761.578125, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.137
44266.867188, 40542.554688, 100049.664063, 81082.468750, 93380.648438, 69587.773438, 78189.101563, 98746.921875, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.138
44278.269531, 40558.402344, 100028.320313, 81027.015625, 93439.031250, 69566.312500, 78223.078125, 98798.890625, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.138
44147.531250, 40433.679688, 100128.523438, 81246.484375, 93396.289063, 69808.179688, 78313.382813, 98817.507813, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.139
44099.968750, 40395.031250, 100175.125000, 81339.914063, 93341.328125, 69866.882813, 78297.640625, 98768.601563, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.139
44222.074219, 40508.199219, 100075.328125, 81130.820313, 93384.515625, 69635.132813, 78212.281250, 98748.593750, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.140
44272.703125, 40550.824219, 100024.921875, 81019.078125, 93436.343750, 69547.960938, 78213.109375, 98787.820313, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.140
44163.468750, 40448.093750, 100108.187500, 81209.765625, 93413.343750, 69772.625000, 78303.570313, 98820.859375, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.141
44116.417969, 40402.812500, 100181.226563, 81357.867188, 93350.695313, 69894.773438, 78318.656250, 98786.679688, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.141
44197.085938, 40486.988281, 100114.015625, 81190.742188, 93371.304688, 69690.320313, 78230.031250, 98743.945313, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.142
44266.601563, 40555.093750, 100048.460938, 81031.914063, 93416.117188, 69538.734375, 78197.265625, 98766.117188, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.142
44168.968750, 40456.855469, 100122.890625, 81191.054688, 93407.195313, 69733.078125, 78285.664063, 98807.359375, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.143
44090.984375, 40370.914063, 100225.109375, 81394.390625, 93332.835938, 69908.007813, 78316.062500, 98775.398438, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.144
44170.554688, 40447.828125, 100194.953125, 81284.484375, 93336.906250, 69750.273438, 78237.671875, 98732.078125, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.144
44244.808594, 40529.320313, 100098.437500, 81072.320313, 93399.195313, 69543.804688, 78182.484375, 98746.781250, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.145
44186.089844, 40478.292969, 100142.765625, 81180.171875, 93411.648438, 69693.742188, 78265.460938, 98800.812500, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.145
44105.691406, 40395.480469, 100284.585938, 81428.656250, 93354.695313, 69922.781250, 78333.765625, 98793.343750, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.145
44140.691406, 40435.578125, 100260.335938, 81356.882813, 93343.250000, 69806.890625, 78262.531250, 98742.273438, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.146
44232.492188, 40521.230469, 100149.179688, 81119.640625, 93383.078125, 69564.125000, 78185.531250, 98735.046875, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.146
44197.265625, 40489.089844, 100181.945313, 81174.914063, 93401.406250, 69653.351563, 78248.070313, 98779.218750, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.146
44111.972656, 40406.519531, 100301.703125, 81421.929688, 93355.921875, 69899.515625, 78329.226563, 98790.148438, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.146
44118.339844, 40408.285156, 100293.281250, 81406.882813, 93324.046875, 69843.234375, 78276.632813, 98738.648438, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.147
44198.718750, 40494.699219, 100182.796875, 81164.054688, 93365.960938, 69587.101563, 78186.734375, 98721.304688, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.147
44202.718750, 40494.476563, 100183.015625, 81152.835938, 93407.468750, 69612.070313, 78231.351563, 98775.617188, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.147
44100.972656, 40387.902344, 100305.375000, 81396.468750, 93357.375000, 69866.859375, 78319.210938, 98789.273438, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.148
44096.703125, 40382.156250, 100339.859375, 81450.335938, 93311.398438, 69879.015625, 78286.265625, 98739.742188, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.148
44199.164063, 40484.171875, 100218.914063, 81209.742188, 93346.445313, 69620.250000, 78185.039063, 98712.500000, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.148
44227.863281, 40504.535156, 100172.289063, 81123.796875, 93399.312500, 69574.492188, 78204.664063, 98762.210938, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.148
44114.718750, 40404.531250, 100279.335938, 81348.703125, 93366.093750, 69824.210938, 78302.117188, 98792.156250, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.149
44072.699219, 40368.390625, 100334.968750, 81460.460938, 93304.156250, 69898.015625, 78293.445313, 98744.929688, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.149
44183.140625, 40478.628906, 100229.421875, 81247.492188, 93340.054688, 69662.585938, 78200.234375, 98717.304688, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.149
44218.031250, 40512.960938, 100157.289063, 81105.625000, 93394.617188, 69547.429688, 78192.453125, 98749.039063, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.150
44122.945313, 40415.773438, 100260.937500, 81306.859375, 93371.640625, 69775.015625, 78290.382813, 98785.859375, 0, 1, 1, 0, 1,0.0,0.0,0.0,0.0,0.0, 12:05:34.150
