-59619.43	-87084.43	-104314.02	-98866.01	-79692.75	-112697.36	-80933.59	-87075.46	0	 13:21:00.598
-59476.13	-86927.36	-104320.1	-99057.18	-79562.41	-112594.83	-81132.49	-87176.29	0	 13:21:00.598
-59420.57	-86878.32	-104281.41	-99246.59	-79495.45	-112518.41	-81272.82	-87092.72	0	 13:21:00.598
-59546.18	-87019.43	-104258.91	-99070.2	-79600.23	-112603.62	-81078.88	-86955.3	0	 13:21:00.598
-59606.54	-87088.7	-104286.17	-98862.66	-79674.06	-112699.37	-80905.91	-87040.35	0	 13:21:00.598
-59498	-86960.94	-104322.98	-99019.27	-79585.1	-112612.2	-81086.12	-87173.37	0	 13:21:00.599
-59404.16	-86854.88	-104297.62	-99259.24	-79483.12	-112495.37	-81298.66	-87104.39	0	 13:21:00.599
-59516.48	-86991.35	-104277.32	-99131.97	-79581.98	-112575.97	-81162.22	-86967.93	0	 13:21:00.599
-59660.92	-87128.33	-104310.4	-98864.31	-79715.68	-112710.79	-80931.91	-87013.2	0	 13:21:00.599
-59582.91	-87037.06	-104348.94	-98930.36	-79657.97	-112672.73	-81007.28	-87173.72	0	 13:21:00.599
-59435.57	-86894.28	-104313.22	-99196.55	-79512.93	-112534.52	-81212.76	-87154.05	0	 13:21:00.599
-59498.15	-86967.88	-104267.84	-99154.7	-79558.22	-112557.55	-81119.64	-86999	0	 13:21:00.599
-59575.58	-87044.15	-104265.01	-98901.55	-79642.82	-112643.69	-80893.82	-86984.27	0	 13:21:00.599
-59527.25	-86986.98	-104296.08	-98909.69	-79602.47	-112634.51	-80949.23	-87117.4	0	 13:21:00.599
-59431.14	-86892.6	-104308.79	-99162.23	-79512.66	-112548.43	-81194.97	-87158.63	0	 13:21:00.599
-59461.5	-86932.73	-104271.09	-99178.4	-79520.22	-112537.54	-81183.57	-87014.8	0	 13:21:00.599
-59603.34	-87082.33	-104273.84	-98891.84	-79653.37	-112663.92	-80925.47	-86954.43	0	 13:21:00.599
-59573.68	-87049.52	-104321.42	-98830.94	-79666.6	-112679.81	-80912.89	-87092.7	0	 13:21:00.599
-59443.95	-86916.07	-104331.41	-99084.43	-79534.66	-112559.05	-81158.71	-87174.84	0	 13:21:00.599
-59454.88	-86933.28	-104286.44	-99167.69	-79512.62	-112529.23	-81196.04	-87022.31	0	 13:21:00.599
-59594.31	-87080.29	-104276.2	-98904.14	-79648.41	-112634.88	-80941.63	-86932.75	0	 13:21:00.600
-59583.73	-87072.65	-104308.97	-98792.34	-79679.56	-112667.43	-80874.69	-87060.58	0	 13:21:00.600
-59460.53	-86944.3	-104328.09	-99019.14	-79570.35	-112580.68	-81107.44	-87153.34	0	 13:21:00.600
-59429.44	-86915.27	-104291.91	-99170.59	-79512.28	-112525.98	-81215.44	-87063.53	0	 13:21:00.600
-59535.5	-87025.64	-104257.02	-98960.31	-79600.52	-112599.63	-81003.75	-86924.27	0	 13:21:00.600
-59595.43	-87081.43	-104288.32	-98782.68	-79677.08	-112676.99	-80870.22	-87012.97	0	 13:21:00.600
-59486.59	-86969.67	-104328.15	-98968.05	-79597.2	-112609.56	-81073.82	-87167.38	0	 13:21:00.600
-59428.5	-86916.88	-104304.32	-99175.11	-79515.66	-112539.53	-81241.7	-87108.03	0	 13:21:00.600
-59532.77	-87023.14	-104269.9	-99011.02	-79590.45	-112604.64	-81065.17	-86953.06	0	 13:21:00.600
-59602.87	-87091.8	-104285.66	-98793.68	-79673.44	-112681.48	-80889.73	-86996.92	0	 13:21:00.600
-59500.97	-86981.61	-104321.82	-98929.2	-79601.63	-112628.45	-81050.75	-87134.61	0	 13:21:00.601
-59399.94	-86891.27	-104299.96	-99185.46	-79495.01	-112526.37	-81268.41	-87120.57	0	 13:21:00.601
-59525.84	-87030.36	-104270.59	-99073.97	-79596.59	-112589.89	-81125.63	-86976.49	0	 13:21:00.601
-59619.95	-87121.76	-104292.05	-98817.87	-79708.2	-112694.67	-80902.2	-87000.5	0	 13:21:00.601
-59527.63	-87023.59	-104326.92	-98891.91	-79650.17	-112649.91	-81007.03	-87143.21	0	 13:21:00.601
-59403.76	-86899.35	-104316.39	-99163	-79524.13	-112528.94	-81248.68	-87142.3	0	 13:21:00.601
-59496.5	-87000.95	-104286.58	-99129.89	-79589.95	-112569.86	-81179.39	-86970.1	0	 13:21:00.601
-59625.42	-87121.93	-104303.67	-98859.44	-79717.18	-112684.33	-80932.89	-86970.57	0	 13:21:00.601
-59558.37	-87048.11	-104335.66	-98863.13	-79674.89	-112670.96	-80971.25	-87124.19	0	 13:21:00.601
-59426.83	-86905.68	-104324.28	-99122.65	-79545.95	-112559.67	-81206.68	-87146.09	0	 13:21:00.601
-59471.89	-86957.24	-104296.74	-99167.06	-79565.66	-112563.76	-81206.14	-87009.73	0	 13:21:00.602
-59603.94	-87099.29	-104297.3	-98901.15	-79690.47	-112685.63	-80958.4	-86970.39	0	 13:21:00.602
-59575.45	-87068.67	-104329.83	-98833.29	-79680.88	-112703.73	-80922.66	-87096.48	0	 13:21:00.602
-59424.03	-86907.73	-104333.11	-99090.29	-79549.99	-112581.73	-81166.4	-87166.59	0	 13:21:00.602
-59423.99	-86915.09	-104289.37	-99200.52	-79527.28	-112534.84	-81233.81	-87041.65	0	 13:21:00.602
-59571.78	-87074.15	-104279.31	-98950.21	-79654.53	-112658.64	-80988.62	-86945.49	0	 13:21:00.602
-59574.75	-87075.45	-104314.47	-98823.36	-79686.47	-112705.85	-80904.3	-87050.68	0	 13:21:00.602
-59432.48	-86926.31	-104330.74	-99052.36	-79558.48	-112586.98	-81136.98	-87158.3	0	 13:21:00.602
-59405.37	-86906.46	-104295.94	-99218.54	-79510.77	-112527.59	-81254	-87063.53	0	 13:21:00.602
-59530.07	-87041.47	-104273.68	-99006.73	-79626.68	-112625.02	-81033.14	-86924.48	0	 13:21:00.603
-59592.41	-87083.04	-104311.92	-98820.75	-79712.04	-112711.51	-80888.37	-87010.02	0	 13:21:00.603
-59456.89	-86951.08	-104339.91	-98999.23	-79605.18	-112617.95	-81086	-87147.91	0	 13:21:00.603
-59381.34	-86894.17	-104300.3	-99215.91	-79509.02	-112520.82	-81264.7	-87090.91	0	 13:21:00.603
-59502.18	-87018.96	-104272.63	-99063.22	-79601.09	-112594.98	-81096.28	-86941.84	0	 13:21:00.603
-59591.78	-87098.76	-104294.02	-98832.84	-79697.38	-112693.24	-80903.41	-86996.09	0	 13:21:00.603
-59488.81	-86976.47	-104323.74	-98956.98	-79605.94	-112628.56	-81050.84	-87142.27	0	 13:21:00.603
-59401.75	-86891.53	-104302.89	-99205.78	-79508.64	-112536.88	-81262.11	-87115.72	0	 13:21:00.603
-59493.39	-87003.8	-104274.46	-99120.35	-79575.83	-112588.46	-81146.53	-86958.61	0	 13:21:00.603
-59580.56	-87090.22	-104286.42	-98865.65	-79677.88	-112687.55	-80917.65	-86969.67	0	 13:21:00.603
-59508.63	-87013.95	-104322.31	-98923.54	-79633.83	-112657.55	-81002.07	-87124.77	0	 13:21:00.604
-59387.51	-86896.61	-104311.54	-99195.92	-79516.2	-112547.98	-81244.92	-87140.09	0	 13:21:00.604
-59455.39	-86971.48	-104270.37	-99176.36	-79555.71	-112565.39	-81187.26	-86992.18	0	 13:21:00.604
-59582.71	-87106.51	-104280.12	-98895.6	-79682.85	-112688.33	-80926.59	-86959.5	0	 13:21:00.604
-59530.85	-87043.59	-104317.87	-98886.82	-79655.53	-112675.95	-80951.53	-87104.23	0	 13:21:00.604
-59400.16	-86902.82	-104321.94	-99163.11	-79529.72	-112554.62	-81209.49	-87165.38	0	 13:21:00.604
-59444.75	-86959.99	-104283	-99219.13	-79536.45	-112552.18	-81219.46	-87026.02	0	 13:21:00.604
-59568.83	-87093.86	-104276.63	-98953.77	-79660.34	-112666.45	-80963.89	-86949.89	0	 13:21:00.604
-59541	-87034.02	-104308.59	-98880.34	-79668.23	-112683.12	-80931.28	-87081.7	0	 13:21:00.604
-59397.1	-86850.77	-104313.48	-99140.84	-79530.32	-112559.49	-81188.15	-87162.34	0	 13:21:00.604
-59392.02	-86922.89	-104272.38	-99269.23	-79496.26	-112510.2	-81268.5	-87038.85	0	 13:21:00.605
-59535.01	-87063.38	-104255.71	-99024.23	-79616.82	-112616.04	-81023.15	-86922.29	0	 13:21:00.605
-59564.74	-87086.98	-104292.09	-98869.85	-79665.02	-112681.64	-80911.73	-87030.2	0	 13:21:00.605
-59435.54	-86946.98	-104320.57	-99081.3	-79553.86	-112586.78	-81131.64	-87159.15	0	 13:21:00.605
-59361.83	-86875.84	-104278.66	-99277.82	-79464.14	-112487.72	-81284.4	-87058.45	0	 13:21:00.605
-59495.89	-87023.48	-104247.52	-99069.95	-79583.92	-112587.5	-81068.74	-86919.16	0	 13:21:01.074
-59549.71	-87072.42	-104276.95	-98867.2	-79662.76	-112672.88	-80907.48	-87013.7	0	 13:21:01.074
-59444.98	-86962.07	-104310.88	-99026.3	-79570.93	-112601.2	-81082.94	-87147.57	0	 13:21:01.074
-59373.03	-86889.85	-104290.27	-99247.22	-79483.96	-112511.1	-81257.57	-87102.76	0	 13:21:01.074
-59473.39	-87002.3	-104251.23	-99108.75	-79560.7	-112563.41	-81093.83	-86942.61	0	 13:21:01.074
-59560.49	-87088.45	-104275.73	-98868.16	-79660.16	-112665.98	-80888.45	-86996.92	0	 13:21:01.074
-59444.82	-86972.11	-104303.72	-98981.7	-79565.13	-112597.2	-81031.02	-87133.63	0	 13:21:01.074
-59339.45	-86865.85	-104281.97	-99237.31	-79452.72	-112488.05	-81254.58	-87114	0	 13:21:01.075
-59433.75	-86966.21	-104242.63	-99163.76	-79522.27	-112529.56	-81151.88	-86954.09	0	 13:21:01.075
-59540.2	-87072.16	-104251.73	-98899.7	-79625.34	-112636.96	-80914.66	-86958.81	0	 13:21:01.075
-59473.86	-87001.19	-104293.99	-98938.12	-79583.36	-112620.31	-80983.48	-87114.94	0	 13:21:01.075
-59361	-86890.82	-104292.86	-99207.88	-79486.38	-112521.43	-81226.59	-87146.37	0	 13:21:01.075
-59429.24	-86976.11	-104264.88	-99196.19	-79539.48	-112554.73	-81179.3	-87009.46	0	 13:21:01.075
-59555.19	-87091.22	-104270.41	-98923.59	-79658.51	-112664.66	-80929	-86968.42	0	 13:21:01.075
-59519.09	-87034.98	-104304.39	-98895.49	-79635.8	-112662.65	-80945.32	-87114.63	0	 13:21:01.075
-59383.46	-86898.7	-104303.8	-99161.55	-79504.98	-112546.57	-81203.04	-87173.74	0	 13:21:01.075
-59408.14	-86925.98	-104266.84	-99232.47	-79506.2	-112530.77	-81233.1	-87042.2	0	 13:21:01.075
-59543.39	-87063.59	-104255.98	-98971.48	-79631.28	-112639.63	-80983.32	-86955.13	0	 13:21:01.075
-59537.8	-87059.62	-104298.4	-98886.38	-79657.16	-112668.16	-80940.45	-87088.79	0	 13:21:01.076
-59395.4	-86906.4	-104303.72	-99129.24	-79521.45	-112551.8	-81181.78	-87168.56	0	 13:21:01.076
-59398.44	-86915.6	-104271.04	-99270.02	-79496.44	-112510.14	-81269.53	-87060.91	0	 13:21:01.076
-59538.21	-87068.63	-104262.08	-99032.09	-79622.52	-112622.5	-81027.35	-86941.33	0	 13:21:01.076
-59560.71	-87089.16	-104294.17	-98880.76	-79672.05	-112675.7	-80910.83	-87050.95	0	 13:21:01.076
-59430.63	-86950.77	-104318.02	-99084.41	-79567.65	-112586.38	-81122.28	-87177.3	0	 13:21:01.076
-59380.09	-86901.81	-104278.91	-99272.16	-79492.37	-112512.55	-81259.23	-87083.66	0	 13:21:01.076
-59522.49	-87051.1	-104261.25	-99076	-79602.38	-112603.99	-81048	-86955.13	0	 13:21:01.076
-59572.85	-87096.88	-104288.72	-98872.47	-79675.36	-112677.09	-80883.16	-87021.02	0	 13:21:01.076
-59486.91	-87006.04	-104328.62	-99015.72	-79611.19	-112628.07	-81040.12	-87171.27	0	 13:21:01.076
-59390.37	-86906.58	-104300.37	-99253.25	-79494.91	-112522.52	-81238.93	-87119.74	0	 13:21:01.076
-59487.45	-87021.02	-104259.82	-99128.02	-79565.57	-112578.24	-81088.77	-86970.05	0	 13:21:01.077
-59574.26	-87109.95	-104279.76	-98886.51	-79666.15	-112677.46	-80884.73	-87002.69	0	 13:21:01.077
-59492.25	-87022.16	-104318.9	-98972.76	-79611.93	-112635.48	-80998.61	-87157.72	0	 13:21:01.077
-59368.06	-86899.76	-104300.26	-99240.27	-79477.57	-112510.99	-81231.18	-87142.34	0	 13:21:01.077
-59437.58	-86973.05	-104249.77	-99186.2	-79520.64	-112529.01	-81146.71	-86965.43	0	 13:21:01.077
-59569.32	-87098.46	-104267.29	-98917.33	-79653.44	-112656.95	-80906.47	-86967.86	0	 13:21:01.077
-59514.45	-87039.52	-104311.59	-98943.91	-79623.68	-112646.1	-80973.44	-87121.84	0	 13:21:01.077
-59406.33	-86938.9	-104314.25	-99203.09	-79515.1	-112550.77	-81207.02	-87168.31	0	 13:21:01.077
-59450.32	-86995.69	-104277.63	-99209.13	-79541.61	-112551.06	-81176.88	-87016.81	0	 13:21:01.077
-59596.63	-87149.52	-104287.58	-98931.19	-79673.86	-112671.66	-80920.55	-86965.2	0	 13:21:01.077
-59551.39	-87096.32	-104326.95	-98892.65	-79650.66	-112667.36	-80921.34	-87112.79	0	 13:21:01.078
-59389.81	-86926.06	-104327.39	-99174.48	-79507.16	-112531.69	-81194.3	-87169.48	0	 13:21:01.078
-59398.57	-86946.7	-104271.8	-99258.48	-79487	-112509.45	-81231.84	-87038.95	0	 13:21:01.078
-59539.93	-87090.84	-104258.28	-98996.03	-79610.88	-112625.74	-80980.7	-86941.16	0	 13:21:01.078
-59559.06	-87103.76	-104302.52	-98883.2	-79650.82	-112670.71	-80910.12	-87072.65	0	 13:21:01.078
-59415.61	-86952.41	-104316.84	-99119.91	-79523.88	-112557.48	-81148.54	-87165.5	0	 13:21:01.078
-59398.21	-86946.43	-104280.96	-99262.77	-79484.43	-112515.82	-81248.52	-87057.85	0	 13:21:01.078
-59533.58	-87095.63	-104261.98	-99034.12	-79600.05	-112611.98	-81018.19	-86936.13	0	 13:21:01.078
-59577.5	-87130.07	-104291.31	-98855.82	-79659.78	-112683.23	-80883.45	-87029.84	0	 13:21:01.078
-59446.36	-86982.86	-104315.45	-99053.63	-79555.13	-112588.2	-81092.35	-87160.73	0	 13:21:01.078
-59385.72	-86935.43	-104285.84	-99255.58	-79485.05	-112516.06	-81257.75	-87087.6	0	 13:21:01.079
-59512.81	-87076.07	-104265.84	-99072.56	-79588.14	-112599.84	-81064.48	-86949.13	0	 13:21:01.079
-59589.55	-87146.03	-104300.08	-98861.29	-79678.73	-112683.55	-80892.93	-87016.66	0	 13:21:01.079
-59472.67	-87017.84	-104329.55	-99012.79	-79590.18	-112606.99	-81069.75	-87156.73	0	 13:21:01.079
-59364.69	-86915.59	-104292.84	-99262.66	-79476.14	-112496.93	-81278.27	-87114.11	0	 13:21:01.079
-59467.26	-87031.63	-104253.36	-99151.06	-79554.2	-112561.19	-81140.38	-86954.23	0	 13:21:01.079
-59569.83	-87131.19	-104274.15	-98898.06	-79655.22	-112667	-80920.38	-86986.3	0	 13:21:01.079
-59499.31	-87051.16	-104314.31	-98972.27	-79599.52	-112631.13	-81022.73	-87149.11	0	 13:21:01.079
-59392.58	-86938.54	-104305.17	-99236.27	-79486.89	-112526.66	-81259.88	-87156.27	0	 13:21:01.079
-59446.7	-87003.29	-104262.93	-99204.46	-79519.95	-112542.46	-81190.02	-87005.7	0	 13:21:01.079
-59568.29	-87132.35	-104268.58	-98930.52	-79647.45	-112658.4	-80946.39	-86973.72	0	 13:21:01.080
-59519.3	-87067.87	-104311.59	-98929.94	-79631.53	-112649.52	-80986.76	-87127.59	0	 13:21:01.080
-59409.97	-86953.47	-104314.96	-99196.21	-79516.51	-112542.57	-81230.57	-87165.63	0	 13:21:01.080
-59429.26	-86973.3	-104276.41	-99236.8	-79523.1	-112530.99	-81233.21	-87025.87	0	 13:21:01.080
-59562.48	-87122.6	-104269.9	-98965.77	-79652.74	-112644.23	-80977.3	-86982.17	0	 13:21:01.080
-59509.64	-87062.88	-104296.34	-98923.66	-79621.09	-112637.39	-80976.63	-87114.67	0	 13:21:01.080
-59383.98	-86940.35	-104296.21	-99187.8	-79496.23	-112528.2	-81232.16	-87177.16	0	 13:21:01.080
-59397.23	-86922	-104260.96	-99285.48	-79484.63	-112508.44	-81278.88	-87071.15	0	 13:21:01.080
-59535.37	-87097.52	-104259.98	-99033.02	-79607.84	-112623.93	-81036.56	-86962.37	0	 13:21:01.080
-59544.29	-87138.43	-104288.9	-98900.12	-79637.05	-112665.35	-80950.26	-87071.64	0	 13:21:01.080
-59419.7	-86982.3	-104312.21	-99128.71	-79527.34	-112570.73	-81181.8	-87193.86	0	 13:21:01.081
-59371.39	-86943.9	-104276.7	-99295.09	-79468.32	-112511.39	-81302.81	-87097.93	0	 13:21:01.081
-59479.91	-87061.59	-104248.31	-99097.35	-79562.06	-112579.5	-81100.11	-86962.9	0	 13:21:01.081
-59553.58	-87120.59	-104276.25	-98913.44	-79649.19	-112661.69	-80958.28	-87044.02	0	 13:21:01.081
-59443.48	-86995.8	-104310.58	-99086.45	-79560.9	-112598.14	-81139.63	-87179.34	0	 13:21:01.081
-59380.34	-86934.85	-104283.98	-99304.04	-79465.79	-112508.4	-81306.84	-87120.8	0	 13:21:01.081
-59488.99	-87067.77	-104255.66	-99142.66	-79554.8	-112575.09	-81130.68	-86962.56	0	 13:21:01.081
-59540.15	-87116.13	-104271.76	-98919.2	-79623.84	-112642.3	-80953.68	-87001.86	0	 13:21:01.081
-59444.35	-87015.67	-104304.52	-99034.3	-79555.29	-112586.72	-81100.82	-87143.66	0	 13:21:01.081
-59370.61	-86914.24	-104291.36	-99273.46	-79472.74	-112502.85	-81300.27	-87119.97	0	 13:21:01.081
-59469.77	-87027.12	-104257.67	-99175.4	-79540.63	-112552.81	-81161.38	-86974.3	0	 13:21:01.081
-59577.95	-87169.7	-104277.03	-98913.64	-79661.41	-112671.56	-80920.6	-87003.67	0	 13:21:01.082
-59495.65	-87077.95	-104319.01	-98974.57	-79609.38	-112640.43	-81009.02	-87164.18	0	 13:21:01.082
-59365.38	-86949.38	-104304.68	-99242.95	-79485.57	-112520.71	-81248.32	-87171.38	0	 13:21:01.082
-59434.4	-87025.77	-104268.45	-99221.73	-79523.57	-112535.09	-81197.42	-87007.25	0	 13:21:01.082
-59572.63	-87158.88	-104280.77	-98942.81	-79648.74	-112662.49	-80949.95	-86984.09	0	 13:21:01.082
-59502.93	-87069.95	-104307.9	-98952.2	-79585.82	-112629.48	-81002.54	-87126.02	0	 13:21:01.082
-59386.62	-86955.34	-104299.47	-99212.93	-79469.39	-112530.16	-81247.72	-87167.04	0	 13:21:01.082
-59420.16	-86994.26	-104265.32	-99257.03	-79485.46	-112520.16	-81248.3	-87037.87	0	 13:21:01.082
-59548.67	-87124.88	-104268.67	-98995.36	-79610.02	-112625.72	-81006.74	-86961.85	0	 13:21:01.082
-59519.41	-87091.38	-104309.09	-98927.86	-79613.83	-112643.94	-80983.97	-87096.61	0	 13:21:01.082
-59379.17	-86943.81	-104310.94	-99186	-79485.41	-112526.08	-81235.87	-87173.97	0	 13:21:01.082
-59383.71	-86956.04	-104271.58	-99297.91	-79476.48	-112493.06	-81297.61	-87055.13	0	 13:21:01.082
-59522.45	-87110.13	-104256.38	-99040.98	-79602.16	-112608.45	-81042.51	-86950.79	0	 13:21:01.083
-59538.96	-87119.63	-104294.89	-98904.05	-79633.83	-112656.5	-80950.7	-87074.15	0	 13:21:01.083
-59398.35	-86976.22	-104307.56	-99128.51	-79507.9	-112551.36	-81177.24	-87182.69	0	 13:21:01.083
-59366.52	-86950.85	-104269.34	-99299.77	-79452.6	-112495.19	-81296.45	-87093.41	0	 13:21:01.083
-59505.17	-87097.75	-104250.19	-99084.25	-79575.41	-112597.49	-81067.85	-86964.73	0	 13:21:01.083
-59564.18	-87154.48	-104286.91	-98894.1	-79651.13	-112677.27	-80918.84	-87050.99	0	 13:21:01.083
-59447.86	-87021.53	-104316.02	-99062.3	-79556.16	-112605.05	-81100.24	-87200.77	0	 13:21:01.083
-59377.23	-86959.8	-104288.97	-99286.11	-79466.87	-112514.52	-81279.95	-87141.31	0	 13:21:01.083
-59473.21	-87070.66	-104256.31	-99142.59	-79539.62	-112568.12	-81116.29	-86979.35	0	 13:21:01.083
-59559.68	-87146.88	-104278.17	-98907.63	-79633.98	-112661.33	-80920.15	-87026.31	0	 13:21:01.083
-59455.01	-87033.91	-104311.88	-99022.41	-79566.04	-112605.6	-81056.2	-87177.19	0	 13:21:01.083
-59362.57	-86938.45	-104288.16	-99272.05	-79471.16	-112508.59	-81264.19	-87163.06	0	 13:21:01.084
-59455.32	-87041.87	-104253.25	-99188.27	-79532.65	-112555.98	-81147.58	-87004.14	0	 13:21:01.084
-59562.84	-87154.5	-104270.23	-98914.83	-79644	-112672.7	-80902.29	-87013.8	0	 13:21:01.084
-59504.05	-87087.91	-104313.13	-98951.21	-79602.29	-112654.29	-80977.04	-87164.83	0	 13:21:01.084
-59403.74	-86984.36	-104317.71	-99216.04	-79494.98	-112550.8	-81217.81	-87204.41	0	 13:21:01.084
-59432.59	-87024.88	-104272.9	-99217.73	-79505.06	-112540.9	-81183.41	-87049.63	0	 13:21:01.084
-59563.33	-87160.45	-104266.84	-98936.88	-79628.02	-112656.95	-80924.98	-87005.64	0	 13:21:01.084
-59528.75	-87118.52	-104305.87	-98910.8	-79628.47	-112662.34	-80942.41	-87161.23	0	 13:21:01.084
-59402.8	-86981.95	-104305.77	-99170.22	-79504.37	-112553.3	-81188.93	-87220.57	0	 13:21:01.084
-59393.81	-86978.32	-104261.23	-99250.59	-79476.7	-112509.87	-81227.16	-87081.74	0	 13:21:01.084
-59511.85	-87107.47	-104245.13	-99002.4	-79582.69	-112605.18	-80997.49	-86968.04	0	 13:21:01.085
-59515.36	-87113.13	-104279.2	-98902.33	-79614.77	-112643.13	-80937.95	-87100.59	0	 13:21:01.085
-59391.82	-86987.17	-104296.32	-99137.9	-79501.51	-112554.84	-81169.66	-87202.34	0	 13:21:01.085
-59398.77	-86995.73	-104278.8	-99266.35	-79481.82	-112534.63	-81248.07	-87120.52	0	 13:21:01.085
-59531.23	-87137.18	-104273.59	-99030.83	-79605.27	-112640.07	-81012.91	-87016.86	0	 13:21:01.085
-59533.54	-87131.01	-104297.15	-98886.28	-79629.79	-112668.01	-80915.46	-87095.72	0	 13:21:01.085
-59410.91	-86996.56	-104316.64	-99100.88	-79519.28	-112567.43	-81133.63	-87205.98	0	 13:21:01.085
-59372.51	-86963.73	-104284.85	-99290.29	-79456.31	-112503.75	-81275.9	-87121.64	0	 13:21:01.553
-59520.37	-87116.23	-104270.8	-99085.86	-79581.23	-112612.4	-81059.09	-86998.8	0	 13:21:01.554
-59564.22	-87158.75	-104301.75	-98887.49	-79640.52	-112681.45	-80904.51	-87064.67	0	 13:21:01.554
-59466.75	-87054.61	-104339.8	-99045.36	-79569.28	-112620.47	-81083.01	-87204.21	0	 13:21:01.554
-59376	-86960.42	-104310.6	-99273.3	-79471.76	-112521.45	-81266.18	-87151.66	0	 13:21:01.554
-59492.36	-87080.23	-104283.38	-99146.32	-79563.63	-112582.07	-81117.52	-86992.7	0	 13:21:01.554
-59588	-87182.28	-104305.1	-98905.1	-79658.06	-112681.69	-80916.58	-87031.03	0	 13:21:01.554
-59508.3	-87091.13	-104342.48	-98991.98	-79597.45	-112644.05	-81030.52	-87192.72	0	 13:21:01.554
-59397.46	-86976.94	-104325.47	-99253.01	-79474.4	-112525.43	-81256.3	-87185.5	0	 13:21:01.554
-59464.89	-87068.13	-104284.45	-99179.76	-79528.95	-112558.69	-81150.69	-87012.12	0	 13:21:01.554
-59581.5	-87187.83	-104300.59	-98908.32	-79655.87	-112669.09	-80911.62	-87002.95	0	 13:21:01.555
-59528.04	-87114.85	-104343.77	-98939.41	-79614.88	-112651.18	-80978.71	-87156.47	0	 13:21:01.555
-59389.12	-86973	-104339.37	-99225.16	-79480.7	-112534.88	-81238.51	-87196.25	0	 13:21:01.555
-59429.06	-87021.8	-104295.6	-99251.98	-79499.95	-112529.67	-81225.01	-87037.71	0	 13:21:01.555
-59558.79	-87155.57	-104284.83	-98968.24	-79623.37	-112645.93	-80965.3	-86976.76	0	 13:21:01.555
-59537.38	-87135.23	-104327.21	-98922.47	-79632.87	-112663.41	-80964.38	-87126.76	0	 13:21:01.555
-59430.36	-87022.65	-104346.14	-99182.27	-79532.31	-112569.82	-81210.19	-87206.42	0	 13:21:01.555
-59448.46	-87033.48	-104310.65	-99268.14	-79513.27	-112543.87	-81249.02	-87083.76	0	 13:21:01.555
-59575.53	-87166.8	-104298.87	-99008.1	-79623.37	-112651.13	-81000.51	-86989.08	0	 13:21:01.555
-59545.78	-87128.86	-104324.59	-98922.02	-79619.37	-112656.52	-80960.07	-87092.61	0	 13:21:01.556
-59416.28	-87001.01	-104332.62	-99155.17	-79515.68	-112558.33	-81196.55	-87182.51	0	 13:21:01.556
-59406.2	-86994.59	-104301.13	-99286.09	-79491.27	-112524.09	-81284.93	-87084.31	0	 13:21:01.556
