%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%5 Columns before Timestamp are Frequency Power factors DELTA THETA ALPHA BETA GAMMA
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.288, 0.308, 0.892,0.0,0.0,0.0,0.0,0.0, 21:44:12.037
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.530
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.37, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.532
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.532
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.532
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.533
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.37, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.534
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.37, 0.38, 0.38, 0.316, 0.348, 0.872,0.0,0.0,0.0,0.0,0.0, 21:44:12.535
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.535
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.536
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.37, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.536
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.37, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.537
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.538
, 0.12, 0.19, 0.28, 0.38, 0.18, 0.36, 0.38, 0.38, 0.000, 0.000, 0.000,0.0,0.0,0.0,0.0,0.0, 21:44:12.539
