-62790.29	-72836.8	-130109.23	-137186.27	-71056.3	-69479.14	-104239.46	-100616.62	0	 14:35:19.114			-83146.01222	0
-62744.16	-72795.41	-130072.87	-137147.39	-71166.48	-69594.59	-104268.56	-100661.63	0	 14:35:19.114			-83161.23222	0
-62684.44	-72736.75	-130011.84	-137084.89	-71310.94	-69961.02	-104249.41	-100675.8	0	 14:35:19.114			-83190.56556	0
-62726.37	-72783.94	-130041.64	-137125.41	-71209.39	-69891.69	-104198.17	-100615.91	0	 14:35:19.114			-83176.94667	0
-62787.37	-72851.71	-130105.23	-137192.97	-71038.49	-69510.62	-104230.18	-100604.66	0	 14:35:19.115			-83146.80333	0
-62754.46	-72816.2	-130078.9	-137157.61	-71099.87	-69533.39	-104268.45	-100662.76	0	 14:35:19.115			-83152.40444	0
-62695.37	-72748.65	-130021.91	-137095.16	-71263.57	-69893.92	-104250.32	-100682.78	0	 14:35:19.115			-83183.52	0
-62710.28	-72765.27	-130031.18	-137110.33	-71246.74	-69948.02	-104196.54	-100609.13	0	 14:35:19.115			-83179.72111	0
-62783.86	-72841.2	-130102.75	-137187.38	-71073.65	-69569.94	-104210.18	-100574.8	0	 14:35:19.115			-83149.30667	0
-62766.47	-72828.51	-130096.71	-137169.88	-71088.24	-69498.92	-104268.7	-100662.77	0	 14:35:19.115			-83153.35556	0
-62695.77	-72746.99	-130029.93	-137093.86	-71254.14	-69846.61	-104268.54	-100700.75	0	 14:35:19.115			-83181.84333	0
-62711.71	-72758.7	-130031.76	-137106.67	-71280.98	-69994.53	-104209.2	-100646.03	0	 14:35:19.115			-83193.28667	0
-62804.76	-72853.88	-130125.91	-137204.19	-71093.68	-69615.96	-104220.26	-100590.65	0	 14:35:19.115			-83167.69889	0
-62795.19	-72847.59	-130129.37	-137199.14	-71076.84	-69445.08	-104278.44	-100644.52	0	 14:35:19.115			-83157.35222	0
-62697.47	-72751.33	-130030.58	-137108.55	-71228.7	-69757.22	-104248.16	-100661.99	0	 14:35:19.115			-83164.88889	0
-62700.48	-72750.59	-130025.48	-137101.13	-71299.45	-69987.4	-104213.02	-100624.09	0	 14:35:19.116			-83189.07111	0
-62772.48	-72830.23	-130086.84	-137163.39	-71114.55	-69680.71	-104204.7	-100603.97	0	 14:35:19.116			-83161.87444	0
-62794.79	-72847.17	-130118.98	-137189.08	-71063.08	-69444.05	-104259.95	-100631.39	0	 14:35:19.116			-83149.83222	0
-62743.89	-72793.73	-130068.46	-137142.81	-71186.3	-69679.59	-104301.28	-100684.23	0	 14:35:19.116			-83177.81	0
-62698.96	-72746.68	-130022.09	-137093.89	-71278.39	-69975.51	-104243.21	-100659.58	0	 14:35:19.116			-83190.92333	0
-62762.36	-72815.12	-130076.2	-137152.09	-71128.32	-69746.36	-104200.72	-100604.93	0	 14:35:19.116			-83165.12222	0
-62814.17	-72868.85	-130131.12	-137207.7	-71023.29	-69428	-104268.13	-100635.06	0	 14:35:19.116			-83152.92444	0
-62756.84	-72807.43	-130085.27	-137156.72	-71152.17	-69593.61	-104289.84	-100684.97	0	 14:35:19.116			-83169.65	0
-62685.33	-72736.51	-130011.63	-137090.28	-71291.53	-69950.99	-104229.53	-100652.63	0	 14:35:19.116			-83183.15889	0
-62747.98	-72802	-130068.87	-137146.09	-71176.22	-69816.09	-104200.27	-100606.7	0	 14:35:19.116			-83173.80222	0
-62817.03	-72864.92	-130136.66	-137206.88	-71035.49	-69446.13	-104265.19	-100643.02	0	 14:35:19.117			-83157.25778	0
-62766.63	-72812.33	-130088.63	-137155.13	-71121.15	-69529.03	-104303.3	-100700.88	0	 14:35:19.117			-83164.12	0
-62692.53	-72730.43	-130015.91	-137082.48	-71281.37	-69913.15	-104254.73	-100690.13	0	 14:35:19.117			-83184.52556	0
-62729.21	-72775.11	-130044.28	-137122.61	-71212.32	-69888.12	-104190.73	-100616.15	0	 14:35:19.117			-83175.39222	0
-62794.88	-72842.55	-130108.09	-137185.7	-71054.05	-69506.46	-104223.56	-100610.25	0	 14:35:19.117			-83147.28222	0
-62771.47	-72814.07	-130092.76	-137169.66	-71113.28	-69501.63	-104266.7	-100657.16	0	 14:35:19.117			-83154.08111	0
-62710.72	-72746.56	-130032.52	-137100.08	-71287.29	-69869.9	-104269.63	-100685.87	0	 14:35:19.117			-83189.17444	0
-62731.13	-72770.15	-130038.66	-137116.61	-71254.63	-69944.55	-104220.52	-100640.65	0	 14:35:19.117			-83190.76667	0
-62807.04	-72848.09	-130112.45	-137196.23	-71061.8	-69557.87	-104234.18	-100606.59	0	 14:35:19.117			-83158.25	0
-62795.14	-72841.36	-130112.34	-137196.81	-71079.3	-69457.69	-104290.55	-100650.28	0	 14:35:19.117			-83158.16333	0
-62714.46	-72758.19	-130037.59	-137107.72	-71256.06	-69794.75	-104275.22	-100695.7	0	 14:35:19.117			-83182.18778	0
-62713.94	-72759.71	-130026.06	-137103.58	-71278.68	-69960.78	-104214.65	-100652.09	0	 14:35:19.124			-83189.94333	0
-62784.02	-72832.84	-130089.3	-137170.39	-71088.52	-69613.41	-104200.07	-100595.05	0	 14:35:19.124			-83152.62222	0
-62803.77	-72845.31	-130116.2	-137190.52	-71070.63	-69430.59	-104267.33	-100646.86	0	 14:35:19.124			-83152.35667	0
-62721.18	-72762.62	-130036.61	-137113.55	-71219.49	-69718.93	-104265.81	-100682.63	0	 14:35:19.124			-83168.98	0
-62702.74	-72742.38	-130015.84	-137088.31	-71284.59	-69973.03	-104225.22	-100655.65	0	 14:35:19.124			-83187.52889	0
-62778.54	-72826.63	-130083.77	-137160.45	-71117.55	-69679.13	-104206.49	-100596.52	0	 14:35:19.124			-83161.00889	0
-62811.53	-72855.42	-130109.59	-137190.17	-71029.37	-69406.08	-104269.3	-100640.02	0	 14:35:19.124			-83145.72	0
-62754.58	-72790.3	-130055.09	-137134.11	-71159.48	-69624.97	-104284.98	-100690.98	0	 14:35:19.125			-83166.05444	0
-62701.78	-72738.63	-130005.59	-137085.34	-71292.05	-69957.76	-104223.84	-100642.57	0	 14:35:19.125			-83183.06222	0
-62751.05	-72797.53	-130052.86	-137133.78	-71169.88	-69768.45	-104182.57	-100583.98	0	 14:35:19.125			-83160.01111	0
-62803.04	-72847.77	-130104.83	-137183.41	-71034.38	-69438.24	-104255.77	-100620.48	0	 14:35:19.125			-83143.10222	0
-62739.47	-72777.88	-130053.27	-137132.64	-71145.45	-69599.27	-104268.36	-100642.01	0	 14:35:19.125			-83150.92778	0
-62708.31	-72748.58	-130027.2	-137095.41	-71290.57	-69947.05	-104253.31	-100671.85	0	 14:35:19.125			-83193.58667	0
-62761.33	-72812.64	-130074.05	-137147.22	-71186.34	-69840.57	-104230.34	-100635.8	0	 14:35:19.125			-83187.58778	0
-62808.98	-72853.7	-130120.97	-137192.03	-71048.13	-69475.99	-104253.49	-100631.39	0	 14:35:19.125			-83153.85333	0
-62774.2	-72810.85	-130084.04	-137152.75	-71129.33	-69541.13	-104289.86	-100684.1	0	 14:35:19.125			-83162.91778	0
-62715.84	-72754.86	-130020.07	-137097.38	-71283.82	-69906.82	-104259.51	-100668.41	0	 14:35:19.125			-83189.63444	0
-62751	-72796.14	-130048.91	-137131.19	-71218.71	-69900.3	-104221.2	-100606.79	0	 14:35:19.126			-83186.02667	0
-62811.68	-72859.35	-130113.05	-137193.53	-71059.45	-69518.1	-104242.48	-100600.23	0	 14:35:19.126			-83155.31889	0
-62779.16	-72821.38	-130084.63	-137159.89	-71096.6	-69491.86	-104287.85	-100678.58	0	 14:35:19.126			-83155.55	0
-62698.12	-72735.26	-130006.55	-137073.55	-71257.34	-69861.47	-104266.21	-100708.4	0	 14:35:19.126			-83178.54444	0
-62723.35	-72765.54	-130021.16	-137100.23	-71249.38	-69959.84	-104212.19	-100646.05	0	 14:35:19.126			-83186.41556	0
-62802.63	-72849.2	-130098.97	-137183.63	-71063.5	-69576.73	-104228.44	-100606.65	0	 14:35:19.126			-83156.63889	0
-62794.12	-72836.38	-130095.53	-137172.25	-71064.38	-69459.02	-104283.98	-100662.4	0	 14:35:19.126			-83152.00667	0
-62721.99	-72759.13	-130027.07	-137095.5	-71222.83	-69784.91	-104272.12	-100702.02	0	 14:35:19.126			-83176.17444	0
-62719.86	-72758.19	-130022.09	-137095.05	-71275.55	-69982.91	-104216.95	-100652.88	0	 14:35:19.126			-83191.49778	0
-62797.58	-72842.45	-130096.52	-137176.78	-71096.91	-69646.89	-104208.63	-100590.06	0	 14:35:19.127			-83161.75778	0
-62821.61	-72862.28	-130121.77	-137195.38	-71030.31	-69432.7	-104285.93	-100653.86	0	 14:35:19.127			-83155.98222	0
-62745.66	-72779.94	-130054.67	-137119.34	-71183.51	-69710.38	-104290.35	-100708.73	0	 14:35:19.127			-83176.95333	0
-62710.07	-72745.38	-130022.3	-137091.31	-71286.55	-69988.38	-104215.36	-100639.4	0	 14:35:19.127			-83188.75	0
-62775.7	-72822.72	-130084.33	-137164.31	-71132.48	-69725.93	-104204.23	-100580.52	0	 14:35:19.127			-83165.58	0
-62797.22	-72840.82	-130099.82	-137173.67	-71035.56	-69458.27	-104263.15	-100636.73	0	 14:35:19.127			-83145.02667	0
-62738.95	-72779.4	-130047.38	-137121.48	-71152.06	-69659.86	-104275.94	-100667.91	0	 14:35:19.127			-83160.33111	0
-62698.59	-72740.42	-130005.97	-137088.36	-71265.98	-69987.84	-104222.54	-100604.23	0	 14:35:19.127			-83179.32556	0
-62771.95	-72814.7	-130076.11	-137131.39	-71163.8	-69815.05	-104205.77	-100611.88	0	 14:35:19.127			-83176.73889	0
-62813.9	-72857.59	-130109.34	-137174.48	-71036.08	-69483.28	-104249.59	-100624.71	0	 14:35:19.127			-83149.88556	0
-62763.36	-72806.27	-130061.84	-137131.09	-71110.87	-69605.68	-104286.71	-100671.2	0	 14:35:19.128			-83159.66889	0
-62702.95	-72744.76	-130002.86	-137069.03	-71233.84	-69966.92	-104245.23	-100676.97	0	 14:35:19.128			-83182.50667	0
-62756.28	-72809.27	-130053.71	-137130.14	-71135.52	-69875.93	-104209.13	-100610.59	0	 14:35:19.128			-83175.61889	0
-62811.66	-72864.16	-130114.69	-137188.88	-70997.72	-69506.63	-104247.62	-100591.09	0	 14:35:19.128			-83146.93889	0
-62777.29	-72821.11	-130086.39	-137152	-71074.68	-69550.18	-104284.83	-100663.98	0	 14:35:19.128			-83156.71778	0
-62708.31	-72751.55	-130023.13	-137080.22	-71240.41	-69916.55	-104262.59	-100691.41	0	 14:35:19.128			-83186.01889	0
-62716.55	-72764.7	-130022.98	-137088.31	-71206.53	-69958.55	-104199.11	-100618.23	0	 14:35:19.128			-83174.99556	0
-62790.79	-72840.33	-130095.27	-137166.61	-71013.37	-69577.54	-104225.38	-100593.22	0	 14:35:19.128			-83144.72333	0
-62773.93	-72827.73	-130088.8	-137153.66	-71042.23	-69525.34	-104281.41	-100655.06	0	 14:35:19.128			-83149.79556	0
-62708.4	-72756.16	-130023.7	-137086.06	-71198.66	-69874.99	-104264.11	-100681.2	0	 14:35:19.128			-83177.03111	0
-62739.63	-72787.88	-130045.51	-137117	-71196.38	-69989.05	-104212.37	-100612.1	0	 14:35:19.129			-83188.88	0
-62826.75	-72879.13	-130131.96	-137199.3	-71013.99	-69606.34	-104236.48	-100603.84	0	 14:35:19.129			-83166.42111	0
-62809.45	-72861.12	-130119.2	-137185.19	-71008.07	-69463.09	-104291.74	-100658.46	0	 14:35:19.129			-83155.14667	0
-62722.88	-72768.27	-130037.33	-137100.2	-71169.41	-69786.91	-104283.2	-100686.88	0	 14:35:19.129			-83172.78667	0
-62722.32	-72770.05	-130034.78	-137098.17	-71232.86	-70006.76	-104238.14	-100644.18	0	 14:35:19.129			-83194.14	0
-62799.53	-72850.41	-130106.57	-137170.48	-71075.28	-69689.63	-104229.69	-100601.63	0	 14:35:19.129			-83169.24667	0
-62816.76	-72862.46	-130123.76	-137184.39	-71018.95	-69462.55	-104283.6	-100637.36	0	 14:35:19.129			-83154.42556	0
-62749.04	-72789.93	-130064.88	-137120.38	-71155.93	-69718.13	-104298.96	-100685.59	0	 14:35:19.129			-83175.87111	0
-62718.66	-72760.49	-130025.52	-137088.09	-71247.84	-70010.27	-104238.98	-100645.95	0	 14:35:19.129			-83192.86667	0
-62793.96	-72847.59	-130094.91	-137164.92	-71073.85	-69750.27	-104212.86	-100578.45	0	 14:35:19.129			-83168.53444	0
-62834.48	-72883.88	-130142.67	-137203.11	-70997.27	-69451.2	-104275.55	-100613.73	0	 14:35:19.591			-83155.76556	0
-62776.93	-72819.73	-130085.25	-137141.38	-71113.57	-69634.64	-104313.6	-100673.88	0	 14:35:19.591			-83173.22	0
-62721.38	-72763.46	-130026.22	-137084	-71231.23	-69983.22	-104264.31	-100665.55	0	 14:35:19.591			-83193.26333	0
-62786.81	-72831.48	-130084.8	-137143.73	-71111.54	-69830.42	-104228.39	-100619.39	0	 14:35:19.591			-83181.84	0
-62827.78	-72874.62	-130128.19	-137189.28	-70985.09	-69488.51	-104264.98	-100627.82	0	 14:35:19.591			-83154.03	0
-62773.62	-72821.4	-130084.96	-137142.05	-71079.04	-69602.16	-104292.66	-100662.35	0	 14:35:19.591			-83162.02667	0
-62698.77	-72746.52	-130014.28	-137068.8	-71223.72	-69972.07	-104252.4	-100664.74	0	 14:35:19.591			-83182.36667	0
-62750.42	-72801.33	-130057.55	-137118.11	-71150.3	-69928.1	-104208.23	-100599.03	0	 14:35:19.591			-83179.23	0
-62831.36	-72884.05	-130139.88	-137198.63	-70981.92	-69535.88	-104267.87	-100606.52	0	 14:35:19.591			-83160.67889	0
-62790.45	-72840.33	-130106.35	-137160.17	-71043.85	-69548.23	-104307.01	-100660.85	0	 14:35:19.592			-83161.91556	0
-62726.91	-72777.61	-130051.3	-137099.89	-71208.16	-69908.59	-104277.52	-100683.97	0	 14:35:19.592			-83192.66111	0
-62738.84	-72793.73	-130052.84	-137110.94	-71185.25	-69967.1	-104215.9	-100613.55	0	 14:35:19.592			-83186.46111	0
-62815.84	-72873.26	-130126.71	-137187.16	-70995.69	-69579.34	-104248.27	-100594.89	0	 14:35:19.592			-83157.90667	0
-62802.27	-72855.38	-130118.82	-137170.95	-71021.26	-69503.73	-104301.55	-100654.39	0	 14:35:19.592			-83158.70556	0
-62728.85	-72778.55	-130048.81	-137102.64	-71188.67	-69850.74	-104275.29	-100673.2	0	 14:35:19.592			-83182.97222	0
-62727.53	-72779.09	-130042.22	-137100.3	-71225.04	-70011.14	-104213.33	-100608.82	0	 14:35:19.592			-83189.71889	0
-62812.73	-72868.27	-130118.8	-137179.2	-71030.31	-69647.95	-104226.49	-100579.98	0	 14:35:19.592			-83162.63667	0
-62812.45	-72863.71	-130120.97	-137183.42	-71005.45	-69484.33	-104278.87	-100621.6	0	 14:35:19.592			-83152.31111	0
-62742.48	-72795.09	-130058.34	-137112.66	-71147.84	-69776.09	-104294.91	-100684.86	0	 14:35:19.592			-83179.14111	0
-62732.98	-72791.05	-130045.71	-137099	-71214.09	-70005.68	-104252.22	-100670.84	0	 14:35:19.593			-83201.28556	0
-62788.93	-72853.25	-130100.41	-137166.48	-71055.5	-69706.57	-104220.64	-100583.45	0	 14:35:19.593			-83163.91444	0
-62817.32	-72878.95	-130134.55	-137189.3	-71004.38	-69466.11	-104283.73	-100620.73	0	 14:35:19.593			-83155.00778	0
-62753.23	-72814.74	-130075.91	-137125.52	-71132.01	-69702.17	-104300.74	-100691.21	0	 14:35:19.593			-83177.28111	0
-62711.77	-72771.6	-130028.79	-137084.67	-71223.79	-70011.72	-104249.09	-100667.47	0	 14:35:19.593			-83194.32222	0
-62779.59	-72846.92	-130087.77	-137154.75	-71078.77	-69798.73	-104217.84	-100577.66	0	 14:35:19.593			-83171.33667	0
-62815.89	-72877.95	-130123.18	-137184.08	-70975.1	-69492.82	-104265.23	-100599.88	0	 14:35:19.593			-83148.23667	0
-62760.95	-72816.21	-130075.3	-137125.13	-71088.91	-69653.13	-104299.2	-100683.72	0	 14:35:19.593			-83166.95	0
-62685.49	-72743.37	-130004.38	-137055.44	-71242.72	-70031.74	-104243.97	-100663.11	0	 14:35:19.593			-83185.58	0
-62773.48	-72831.97	-130088.02	-137148.88	-71124.16	-69895.84	-104224.52	-100603.34	0	 14:35:19.593			-83187.80111	0
-62840.95	-72891.36	-130163.7	-137220.23	-70984.65	-69519	-104279.83	-100611.19	0	 14:35:19.593			-83167.87889	0
-62787.1	-72846.14	-130112.79	-137164.98	-71078.26	-69595.46	-104305.55	-100655.27	0	 14:35:19.594			-83171.72778	0
-62721.03	-72780.27	-130040.68	-137087.2	-71228.41	-69967.2	-104278.13	-100670.98	0	 14:35:19.594			-83197.1	0
-62739.04	-72802.36	-130052.21	-137106.47	-71163.62	-69952.3	-104211.25	-100584.45	0	 14:35:19.594			-83179.07778	0
-62802.39	-72869.01	-130122.38	-137180.19	-70999.89	-69566.96	-104238.92	-100573.62	0	 14:35:19.594			-83150.37333	0
-62778.45	-72840.2	-130108.2	-137159.39	-71039.01	-69548.21	-104311.88	-100654.66	0	 14:35:19.594			-83160	0
-62711.55	-72768.76	-130040.5	-137090.98	-71190.82	-69902.66	-104295.9	-100681.73	0	 14:35:19.594			-83186.98889	0
-62721.05	-72782.69	-130047.05	-137109.17	-71191.96	-69990.08	-104214.38	-100596.13	0	 14:35:19.594			-83183.61222	0
-62800.26	-72863.71	-130115.29	-137182.84	-70983.13	-69606.41	-104233.16	-100558.46	0	 14:35:19.594			-83149.25111	0
-62776.23	-72837.07	-130105.97	-137158.88	-70995.17	-69510.5	-104289.75	-100641.79	0	 14:35:19.594			-83146.15111	0
-62709.85	-72773.79	-130049.87	-137100.77	-71149	-69833.02	-104289.28	-100674.42	0	 14:35:19.595			-83175.55556	0
-62707.84	-72765.09	-130038.42	-137091.36	-71197.37	-70015.23	-104223.63	-100622.66	0	 14:35:19.595			-83184.62222	0
-62778.83	-72840.55	-130102.37	-137164.05	-71014.06	-69672.02	-104222.18	-100567.49	0	 14:35:19.595			-83151.28333	0
-62782.45	-72843.04	-130108.65	-137165.16	-70977.67	-69484.55	-104276.65	-100615.46	0	 14:35:19.595			-83139.29222	0
-62722.9	-72781.88	-130058.74	-137106.13	-71133.84	-69763.63	-104289.28	-100671.78	0	 14:35:19.595			-83169.79778	0
-62699.88	-72759.77	-130031.41	-137079.31	-71219.56	-70022.31	-104240.2	-100648.43	0	 14:35:19.595			-83188.98556	0
-62749.19	-72818.88	-130072.93	-137135.23	-71051.79	-69756.46	-104210.02	-100571.8	0	 14:35:19.595			-83151.81111	0
-62777.6	-72848.04	-130104.07	-137168.63	-70960.39	-69492.78	-104256.78	-100565.23	0	 14:35:19.595			-83130.39111	0
-62726.77	-72791.23	-130058.96	-137107.88	-71086.21	-69695.58	-104289.59	-100618.59	0	 14:35:19.595			-83152.75667	0
-62682.38	-72744.13	-130012.94	-137055.23	-71218.27	-70024.98	-104261.98	-100645.3	0	 14:35:19.596			-83182.80111	0
-62758.8	-72830.41	-130077.29	-137135.81	-71058.85	-69817.88	-104223.63	-100585.02	0	 14:35:19.596			-83165.29889	0
-62807.62	-72880.34	-130131.34	-137188.94	-70936.23	-69479.37	-104268.25	-100601.16	0	 14:35:19.596			-83143.69444	0
-62746.87	-72815.79	-130084.96	-137137.05	-71053.55	-69622.28	-104286.62	-100642.16	0	 14:35:19.596			-83154.36444	0
-62684.28	-72753.56	-130030.87	-137090.13	-71215.27	-69986.66	-104239.93	-100590.58	0	 14:35:19.596			-83176.80889	0
-62740.59	-72810.56	-130075.91	-137134.45	-71120.45	-69890.75	-104220.68	-100591.14	0	 14:35:19.596			-83176.05889	0
-62793.07	-72860.52	-130127.91	-137179.52	-70958.25	-69528.97	-104272.72	-100616.53	0	 14:35:19.596			-83148.61	0
-62749.28	-72816.37	-130095.66	-137140.67	-71033.33	-69585.05	-104300.41	-100655.8	0	 14:35:19.596			-83152.95222	0
-62703.37	-72769.39	-130053.64	-137097.91	-71179.38	-69937.11	-104286.42	-100678.65	0	 14:35:19.596			-83189.54111	0
-62720.36	-72789.5	-130063.48	-137113.91	-71138.42	-69953.23	-104233.67	-100607.34	0	 14:35:19.597			-83179.99	0
-62792.73	-72862.82	-130137.08	-137194.64	-70969.4	-69569.6	-104252.58	-100568.3	0	 14:35:19.597			-83149.68333	0
-62759.09	-72825.91	-130112.56	-137161.67	-71020.84	-69538.15	-104293.13	-100620.66	0	 14:35:19.597			-83148.00111	0
-62686.49	-72751.95	-130041.8	-137082.58	-71179.42	-69893.39	-104283.09	-100674.71	0	 14:35:19.597			-83177.04778	0
-62705.45	-72777.99	-130056.73	-137108.25	-71180.6	-70006.78	-104234.18	-100606.63	0	 14:35:19.597			-83186.29	0
-62781.8	-72859.27	-130126.98	-137184.83	-70989.52	-69630.71	-104250.01	-100560.36	0	 14:35:19.597			-83153.72	0
-62776.95	-72849.48	-130127.72	-137173.17	-70976.24	-69500.16	-104306.96	-100639.87	0	 14:35:19.597			-83150.06111	0
-62707.97	-72775.63	-130061.63	-137103.98	-71130.6	-69815.91	-104298.84	-100677.22	0	 14:35:19.597			-83174.64222	0
-62700.42	-72764.13	-130044.79	-137091.83	-71188.85	-70022.65	-104242.3	-100626.9	0	 14:35:19.597			-83186.87444	0
-62777.73	-72849.43	-130117.68	-137179.95	-71007.35	-69690.48	-104237.83	-100565.45	0	 14:35:19.597			-83158.43333	0
-62785.11	-72858.08	-130135.43	-137196.83	-70967.61	-69483.59	-104290.91	-100585.69	0	 14:35:19.597			-83144.80556	0
-62724.91	-72792.05	-130080.87	-137123.5	-71110.71	-69739.14	-104308.46	-100670.09	0	 14:35:19.598			-83172.19222	0
-62685.82	-72757.01	-130041.84	-137089.22	-71194.38	-70020.15	-104250.45	-100642.1	0	 14:35:19.598			-83186.77444	0
-62754.18	-72827.57	-130099.15	-137157.09	-71036.21	-69763.34	-104213.98	-100561.61	0	 14:35:19.598			-83157.01444	0
-62795.05	-72867.27	-130143.77	-137198.41	-70941.95	-69471.68	-104280.74	-100589.3	0	 14:35:19.598			-83143.13	0
-62732.83	-72797.15	-130089.65	-137132.69	-71061.47	-69667.73	-104307.72	-100654.91	0	 14:35:19.598			-83160.46111	0
-62686.16	-72751.88	-130044.84	-137087.16	-71188.9	-70000.88	-104253.47	-100641.05	0	 14:35:19.598			-83183.81556	0
-62743.38	-72814.27	-130093.56	-137142.83	-71078.7	-69830.52	-104206.27	-100577.2	0	 14:35:19.598			-83165.19222	0
-62790.41	-72861.7	-130136.7	-137191.94	-70943	-69488.98	-104270.37	-100594.34	0	 14:35:19.598			-83141.93778	0
-62736.96	-72805.13	-130091.15	-137140.11	-71032.41	-69603.35	-104303.48	-100653.81	0	 14:35:19.598			-83151.82222	0
-62671.99	-72739.62	-130022.4	-137066.81	-71174.75	-69977.52	-104265.79	-100649.61	0	 14:35:19.598			-83174.27667	0
-62732.58	-72804.08	-130072.3	-137129.44	-71079.98	-69902.59	-104233.36	-100575.94	0	 14:35:19.598			-83170.03	0
-62797.47	-72869.39	-130139.02	-137197.89	-70935.47	-69527.73	-104269.34	-100571.45	0	 14:35:19.599			-83145.30667	0
-62761.06	-72830.66	-130110.82	-137160.52	-70994.41	-69549.59	-104312.3	-100631.8	0	 14:35:19.599			-83150.12889	0
-62683.86	-72750.84	-130043.83	-137086.5	-71158.92	-69915.94	-104276.78	-100637.7	0	 14:35:19.599			-83172.70778	0
-62694.38	-72767.95	-130047.25	-137095.16	-71140.7	-69976.13	-104215.48	-100574.98	0	 14:35:19.599			-83168.00333	0
-62791.7	-72868.92	-130137.62	-137188.45	-70936.66	-69569.96	-104245.38	-100563.83	0	 14:35:19.599			-83144.72444	0
-62770.4	-72842.3	-130129.05	-137173.5	-70967.48	-69499.98	-104308.63	-100619.73	0	 14:35:19.599			-83145.67444	0
